-1.57282,-4.03197,-1.13927,-1.24021,-2.03219,-0.67185,0.08558,-1.56415,1.54226,2.08384,-0.07740,-0.19432,6.11523,1.73694,-0.88525,0.08276
4.67399,-2.25621,-1.02297,-0.69083,1.48601,0.92481,-1.04880,-0.09735,2.26339,0.87158,-0.27087,-0.09472,3.65483,-0.21838,-3.02582,-1.47516
-16.64880,2.98284,2.36930,1.24205,-4.36058,-1.66133,-1.93762,-1.21138,-2.06885,0.50551,-2.74880,-0.66387,-2.88384,4.14674,6.80843,1.51803
2.12227,-0.10496,-0.50961,-1.48873,0.48080,0.47261,-0.74442,-1.25556,1.19569,0.64489,-0.31479,-1.44240,2.07003,0.78431,-1.09426,-1.86459
-0.77972,-2.10283,0.54566,-1.42031,-2.37475,0.32402,0.88911,-1.73316,4.92081,2.29785,-1.06399,-1.45321,10.01705,1.94592,-1.33666,0.12202
10.26667,-1.82548,-2.47451,-2.23445,4.77797,1.75391,-0.12564,-1.63417,3.26994,1.57391,1.87881,-3.11998,2.14223,-1.09193,-3.53609,-6.22355
3.00457,1.01557,0.59952,0.01654,1.46198,-0.40159,-0.08439,0.47469,-1.43550,-2.42846,-0.45252,-0.62943,-3.04437,-4.05763,-2.57740,-1.27103
-10.22786,1.54898,1.51940,-0.42229,-2.07404,-0.21102,-0.15655,-1.80157,0.34650,0.61116,-1.12761,-0.52596,1.17784,3.93731,3.96034,1.13374
-0.65041,0.67497,0.23100,-1.46481,-0.64119,0.86254,-0.72514,-2.15032,1.99969,0.46931,-0.50732,-1.48037,4.34619,1.36712,0.24278,-0.87748
2.96548,0.42180,-0.71483,-0.22199,1.12423,-0.29549,-1.23470,0.81186,0.37478,-1.35598,-2.44839,-0.75643,-0.48545,-1.01750,-4.68942,-2.02740
-0.05032,-0.34748,-0.08396,-0.63044,0.10266,-0.62464,-0.83346,-0.41839,0.67244,0.25082,-0.17021,-0.35753,1.99367,0.20055,-0.46547,-0.01677
-7.25079,0.91315,1.51278,-0.02433,-1.35155,0.15173,-0.48779,-1.41242,-1.87341,-0.50588,-1.22883,-0.98326,-4.71145,1.55939,4.15553,1.74271
-11.00867,-1.53370,0.44892,0.16316,0.10874,-0.12078,0.59096,-1.48725,-0.93539,0.47981,-0.27639,-0.69718,-3.18537,1.55493,3.52844,1.20147
-7.73330,2.70995,2.28286,1.04208,-2.86816,-1.14938,-0.92924,-0.77913,-4.24658,-0.67418,-1.19098,-0.10531,-7.29042,1.28596,4.60244,1.71685
-2.26111,-0.98683,0.18881,-0.86793,-0.67528,-0.85830,-0.47570,-0.80214,-0.47135,-0.06685,-0.52373,-0.46686,-0.23269,-0.21680,0.92938,0.75830
-1.56599,-3.94440,-1.66866,-0.83364,-1.72252,-1.06177,-0.20015,-0.79807,0.39001,1.41467,-0.50290,-0.67489,4.62453,1.71370,0.03270,0.56357
2.11093,0.05107,-0.14251,-0.90392,1.30785,-0.37784,-0.40139,-0.24701,0.50552,-0.58898,0.16791,-0.76975,-1.08521,-1.50396,-1.97473,-0.67406
-10.96126,-0.78549,0.39578,0.43015,-0.34381,0.21926,0.09880,-1.43375,-0.75360,0.47728,0.01166,-0.59841,-4.39484,0.72937,3.52095,0.59583
-8.49452,-1.20455,0.20622,-0.12499,-0.91779,-1.05085,-0.00109,-1.99735,0.85368,0.85635,-0.04618,-0.57805,1.56986,2.10809,2.24994,1.80706
10.23446,-3.80381,-3.30021,-1.19120,4.82675,1.14484,0.86994,0.38264,4.25167,0.65479,1.70350,0.43942,5.16464,-1.09691,-5.33052,-2.03834
-4.74418,-0.07608,1.02942,-0.58832,-1.66837,-0.94038,-0.67579,-1.14341,-0.09040,0.35969,-0.43298,0.09957,0.23585,1.13242,2.22763,0.49807
-9.89017,1.37675,2.15916,0.13023,-1.63898,-0.11932,-0.88652,-1.46184,-3.50864,-0.24230,-1.63802,-0.56721,-8.96826,1.08094,6.13330,1.81290
3.42045,-0.36479,-1.02193,-1.25008,1.21243,0.26917,-0.37966,-0.73843,0.67132,0.37161,0.06596,-1.37436,0.81006,-1.06636,-1.53336,-1.63628
-4.18604,0.89981,1.37182,0.54772,-0.81892,-0.49705,-0.54340,-1.21848,-1.88809,-0.27747,-0.48631,-0.66806,-4.41142,-1.69316,2.43919,0.63342
-3.43449,2.34857,1.62806,-0.51939,-0.93277,-0.06149,-0.17575,-1.07495,-1.18636,0.13735,-0.43082,-0.89703,-1.32564,1.51491,2.06733,0.53791
-1.33005,-0.04929,-0.54229,-0.30359,-0.72408,-0.27904,-0.76063,-0.66453,-0.32340,-0.16866,-0.49548,-0.26752,0.20221,0.03715,0.53272,0.14006
3.18599,0.85797,-0.06114,0.33812,1.23121,-0.82056,-0.06371,1.06135,-0.25717,-4.07116,-1.70620,0.02039,-2.48129,-3.94234,-4.21882,-0.50056
2.10710,-1.50677,-0.12106,-1.36630,-0.54453,1.30854,-0.78926,-1.40863,2.80200,1.54763,-0.60745,-1.30236,5.64115,0.86621,-1.71757,-1.92153
-2.37755,0.29719,0.30097,-0.37281,-0.80649,-0.04528,-0.18142,-1.18913,-0.54766,-0.43031,-0.50611,-0.70131,-0.54757,-0.08660,1.08693,0.42067
2.86909,0.66907,0.43908,0.24443,1.39781,-0.16119,-0.30660,0.45657,-1.82392,-2.58274,0.01848,-0.15432,-4.31170,-4.26262,-1.62709,0.00373
0.03276,-0.32040,0.30946,-0.94514,-0.80682,0.35453,-0.39787,-1.34431,1.32326,0.77342,-0.75595,-0.98152,3.62875,1.11260,-0.32624,-0.38440
-0.08371,0.43349,0.58082,-0.75570,0.63713,0.28944,-0.56173,-0.55080,-0.14501,-0.54640,-0.10270,-0.51720,-0.53805,0.05202,0.11421,-0.21983
2.28606,0.93944,0.43070,-0.04883,0.67497,-0.47695,-0.35239,0.22268,-1.17235,-1.86719,-0.96890,0.01132,-2.76818,-3.19748,-2.40185,-0.74115
5.45312,-2.80263,-0.91135,-0.95263,2.56899,0.90623,-0.19631,-0.00646,2.79185,1.01100,0.19209,-0.43188,3.72200,-1.12050,-3.90466,-1.94542
0.89077,0.93834,0.67487,-0.11236,0.14620,-0.46969,-0.58091,0.29737,-0.97911,-1.76428,-0.48864,0.04487,-3.62199,-3.11007,-0.84459,0.08157
2.82134,-1.32211,-1.08799,-0.73362,1.08701,-0.08526,-0.07120,-0.02661,1.44840,-0.03129,-0.18507,-0.51063,2.21159,-0.10901,-2.26571,-1.57299
-3.76963,2.06614,2.81596,0.49961,0.05186,0.42479,0.01014,-1.54476,-3.19718,0.14075,0.69041,-1.58216,-8.11135,-0.28051,3.75369,0.44174
3.07277,9.58227,4.42059,-0.67423,3.62572,1.23637,2.46546,-1.27240,-3.49316,-2.88525,2.56706,-1.50994,-12.47579,-3.20947,2.31985,-0.52198
-2.22572,-1.01645,-0.34343,-0.96506,-1.21237,-0.49516,-0.23318,-0.89967,0.53704,0.46414,-0.67005,-0.81935,1.37080,0.19886,0.50737,0.80603
-11.29500,-0.88734,0.34350,0.27056,-1.01460,-0.76517,0.44070,-1.78501,0.81563,1.17278,-0.24671,-0.93554,0.57301,2.80902,3.29717,1.40762
-3.49956,1.27281,0.77872,-1.52848,-1.91415,-0.21804,-0.45353,-1.99653,2.23332,0.99271,-0.54366,-0.77776,4.97414,1.87341,0.74572,1.19751
3.83002,0.09293,-0.87594,-0.59279,1.72976,-0.48994,-0.89702,0.38424,0.64711,-1.63725,-1.37774,-0.78859,-0.34159,-1.14541,-3.86356,-2.66129
2.03403,-0.39085,-0.78286,-1.05104,0.54167,-0.06510,-0.31122,-0.54895,1.62925,0.18290,0.03745,-0.75283,2.94120,0.17478,-1.16390,-1.04617
2.50634,-2.79246,0.41729,-0.85339,-0.48363,1.94621,-0.47463,-0.49680,5.53141,1.67231,-1.49849,-0.76081,8.76444,1.21656,-2.66787,-1.85719
14.81703,2.05208,-1.34464,0.14858,6.19912,2.97093,-0.08886,-0.75031,-5.53374,-5.65738,-0.11403,-1.18829,-2.77847,-10.33393,-8.65115,-1.22006
7.28870,2.95571,1.78566,-0.18957,4.43358,2.44183,0.46201,-0.63473,-4.78486,-0.68483,1.39989,-1.52154,-8.31886,-3.40575,-1.82598,-1.32472
-3.05227,-2.06955,-0.14979,-0.73827,-1.85783,-1.25428,-0.37209,-1.14509,0.41993,0.65083,-0.64529,-0.68985,2.46187,1.25543,1.35829,1.18018
-0.82628,0.27514,-0.22377,-0.31846,-0.45853,0.08488,-0.03297,-1.13721,-0.88289,0.19572,-0.44828,-0.45951,0.56341,-0.05060,-0.01444,0.32974
-4.82258,0.50468,1.13949,-0.49443,-1.06860,-0.47120,-1.02621,-0.91979,-1.23735,-0.16162,-0.67485,-0.28278,-1.80225,1.05482,2.64734,1.23347
-0.99622,-1.14981,-0.35757,-0.61627,-0.95932,-0.30999,-0.39558,-0.47184,0.12065,-0.49188,-0.36012,-0.39094,0.92445,0.11190,-0.11770,0.19810
5.60748,-3.92154,-0.12127,-0.23358,2.24840,1.37168,-0.54472,-0.03329,3.98250,1.64814,-1.78466,-0.50931,5.50507,0.73798,-5.20445,-1.99822
0.15385,1.02013,0.60926,-0.43070,0.74686,0.32224,0.25618,-1.49856,-0.51668,-0.14022,-0.10903,-1.19595,-1.19773,-0.86254,0.06761,-0.77594
0.53938,-0.52295,0.07793,-1.70102,-0.46059,0.94707,-0.79777,-1.89319,2.59980,0.71476,-0.64559,-1.53959,4.55417,1.22330,-0.68569,-1.11629
