0.05529,-0.12277,0.01268,-0.20983,-0.00310,0.05072,-0.28349,0.02898,-0.02403,-0.18518,-0.11849,-0.07643,0.07017,-0.14413,-0.09150,-0.08686,-0.05696,-0.27046,-0.12857,0.03591,-0.11592,-0.21460,-0.45108,-0.07411,-0.19354,-0.13416,-0.34137,-0.18659,-0.13559,-0.05377,0.12858,0.12348,-0.14011,0.03788,0.08078,-0.05032,-0.10807,-0.12611,-0.01482,-0.02623,-0.12197,-0.16233,-0.05843,0.00479,0.04611,-0.17485,-0.05541,0.07302,-0.04800,-0.14775,-0.01133,0.08876,-0.10145,-0.35876,-0.31819,-0.19509,-0.11627,-0.11223,-0.19218,-0.04646,-0.29738,-0.11915,0.00730,-0.07447,0.13590,-0.08228,-0.05248,0.04087,-0.08172,-0.22626,-0.07434,-0.19864,0.14429,-0.11082,-0.12460,-0.10213,-0.17061,-0.01323,-0.08147,-0.06480,-0.21189,-0.03899,-0.08990,-0.19024,-0.42083,-0.00176,-0.13843,-0.08023,0.03252,-0.08042,-0.19446,-0.33615,-0.38513,0.19741,-0.00370,-0.44208,-0.02869,0.02182,-0.04341,0.14754
-0.18271,-0.26751,-0.01135,-0.14073,0.02100,-0.21884,-0.16257,-0.09266,0.07489,-0.22681,-0.12338,-0.17237,-0.18511,-0.23917,-0.07350,0.06741,-0.35342,-0.18418,0.03734,-0.02549,-0.24403,-0.13894,-0.11244,0.00694,-0.09446,-0.21579,-0.16084,-0.06738,0.02772,-0.07872,0.01129,-0.12969,-0.05028,-0.08142,-0.22503,-0.02630,-0.04330,-0.01038,0.14398,-0.16798,-0.14152,-0.19302,-0.03532,-0.00423,0.12705,-0.18496,0.02608,0.10296,0.18930,-0.11202,-0.17173,0.03104,-0.34953,0.05973,-0.12785,-0.03822,0.06419,0.00279,-0.24810,0.02014,-0.09887,-0.13493,-0.11611,-0.03095,0.07007,-0.23131,-0.16785,0.06472,-0.23533,-0.07187,-0.22070,-0.08720,-0.03648,0.02964,-0.07289,-0.27602,-0.09173,-0.05041,-0.05986,-0.06669,-0.06509,-0.02706,-0.25505,-0.08165,-0.16349,0.04150,-0.11626,-0.01661,-0.21279,-0.04214,0.08119,-0.33687,-0.01849,-0.15184,-0.06580,0.00810,0.16459,-0.16925,-0.06109,0.02059
-0.08781,-0.03001,-0.45434,0.11791,-0.32272,-0.18102,-0.47613,-0.34035,-0.42962,-0.03056,0.13884,0.10770,-0.19777,-0.19197,-0.19328,-0.30927,-0.07203,0.31330,-0.31926,0.03848,-0.08469,-0.12763,-0.24265,0.06283,-0.01253,-0.00343,-0.07984,-0.16332,-0.02994,-0.27960,-0.16137,-0.02718,-0.05349,-0.03593,0.06721,0.02440,0.03370,-0.21115,-0.15894,-0.10856,-0.42637,-0.03180,-0.05020,-0.01734,-0.18856,-0.01314,-0.10462,-0.32498,0.04994,-0.25460,-0.05197,-0.16069,0.14266,-0.12313,-0.32959,-0.06166,0.24939,-0.04218,-0.03360,-0.16063,-0.31386,-0.08375,-0.21556,0.09710,-0.13946,-0.19685,0.07482,-0.06774,-0.00180,-0.03793,0.06775,-0.16957,0.02480,0.17205,-0.30947,0.00013,-0.09367,-0.10422,-0.04018,0.14465,0.15088,0.07484,-0.07068,0.05720,-0.19055,-0.21918,-0.32259,-0.24890,0.03735,-0.09518,-0.19401,0.11687,0.03930,-0.20541,-0.12873,-0.11577,-0.04224,-0.02461,-0.06266,-0.25264
-0.21577,-0.20143,-0.27539,-0.03004,0.01280,-0.09586,0.11916,-0.20557,0.13396,-0.19180,-0.14232,0.07379,-0.28130,-0.04750,-0.26706,0.03910,-0.03210,0.03491,0.11590,-0.04130,-0.16741,0.04871,0.01569,-0.00863,-0.06684,0.09415,-0.08215,0.22465,-0.16289,-0.11819,-0.21762,-0.40413,-0.00111,-0.06309,-0.06266,-0.08405,-0.04037,-0.15644,-0.10493,-0.04458,0.15598,0.00965,-0.02083,-0.14999,-0.03609,-0.00828,0.07073,-0.40075,-0.25794,-0.15262,-0.11947,-0.18128,-0.13053,0.11819,-0.17545,-0.03728,0.05529,-0.23577,0.03079,0.07212,-0.17966,-0.05937,-0.24070,-0.02092,0.21946,0.05942,-0.42016,-0.05244,0.12256,-0.07836,0.05236,0.13695,-0.11684,0.07466,-0.18366,0.03939,-0.11763,-0.17341,-0.10746,0.06109,-0.27750,0.02188,-0.35881,0.11868,-0.02584,-0.07881,-0.15745,-0.11675,0.09623,-0.31591,-0.23405,-0.12817,-0.11385,0.22129,-0.10766,0.05031,0.07684,-0.42118,0.04821,-0.00930
-0.13759,-0.06163,-0.05209,0.03599,-0.19513,-0.03759,-0.04382,0.17921,-0.02342,-0.21696,0.05770,-0.24473,-0.01252,-0.27239,-0.11945,-0.15320,-0.27877,-0.00281,0.03234,-0.08306,-0.10899,-0.11382,-0.20892,-0.06893,-0.04365,0.06277,-0.10132,0.00427,-0.14620,-0.04274,-0.08620,-0.08718,0.10164,-0.12517,0.08784,0.06463,0.05612,-0.08935,-0.01105,-0.23266,-0.06431,0.00844,-0.26044,0.08543,0.13638,-0.10811,-0.00475,0.08577,-0.14914,-0.24899,-0.14689,-0.15386,-0.09560,0.15427,-0.08060,-0.18540,0.01209,-0.10132,-0.13127,-0.09732,-0.18047,0.10980,-0.13241,-0.33549,-0.22859,-0.13775,-0.25920,-0.13475,0.00243,-0.05552,-0.26044,0.01962,-0.21922,-0.04826,-0.31744,-0.03577,-0.06569,-0.18861,-0.24204,-0.19898,-0.13906,-0.08813,-0.13438,-0.00553,-0.32075,-0.21203,0.06523,-0.13054,-0.08085,0.01619,-0.28903,-0.02071,-0.00055,-0.21010,0.04030,-0.29127,-0.03313,-0.06599,-0.01453,-0.19852
-0.17057,-0.27683,-0.13013,-0.17587,-0.19075,-0.18563,-0.11049,-0.16890,-0.27925,-0.09051,-0.15458,-0.23062,-0.01461,-0.36102,0.07796,-0.14926,-0.27908,-0.19212,-0.16920,-0.11777,-0.16923,-0.13950,-0.34998,0.01892,-0.18296,-0.26366,-0.30384,-0.09208,-0.29502,-0.06037,-0.15781,-0.04805,-0.22865,-0.07792,0.00205,-0.19395,-0.11461,-0.00315,0.13112,-0.26529,-0.30515,-0.14663,-0.23280,0.09730,-0.04115,0.03990,0.03443,-0.22532,-0.02937,-0.19464,-0.02286,-0.22447,0.04401,-0.03437,-0.31327,-0.21070,-0.19886,-0.12548,-0.30147,-0.21628,-0.49384,-0.01020,-0.15143,-0.09076,-0.11767,-0.02695,0.03987,-0.31966,-0.20509,-0.05036,0.02440,-0.27230,-0.01042,-0.12736,-0.20508,-0.11730,-0.30220,-0.05171,-0.34561,-0.10340,0.23175,-0.09888,-0.16020,-0.17702,-0.27296,-0.20023,-0.27432,-0.16029,-0.12200,-0.17611,0.00662,0.10282,-0.21027,-0.06589,-0.16211,0.04820,-0.23997,-0.02226,-0.02447,-0.07217
-0.19675,-0.09702,-0.00339,-0.05825,-0.00318,-0.04098,-0.16813,-0.04569,-0.11308,-0.16089,0.00311,0.22148,-0.00128,0.06844,0.03586,-0.09827,0.02311,0.25825,-0.09023,0.04258,-0.17786,-0.18644,-0.37323,0.15084,-0.19801,0.04595,-0.11489,0.05512,0.14212,-0.07844,0.09261,-0.12262,-0.03221,-0.02571,-0.02019,0.10838,-0.14150,-0.01354,-0.05614,-0.01068,-0.13172,0.04361,0.03803,0.00159,0.03013,-0.01941,-0.11002,-0.00233,-0.06599,-0.33205,-0.10951,0.10232,0.07383,0.19708,-0.21486,-0.30482,0.14083,0.09699,-0.01225,-0.08149,-0.08374,0.01963,-0.06920,0.04361,0.08720,-0.03675,0.03396,-0.18321,-0.20776,0.12530,0.01047,-0.25328,-0.04156,0.07396,-0.23604,0.06151,0.12479,-0.03642,0.01233,-0.03972,0.23211,0.19162,-0.12390,0.05434,-0.15781,-0.04647,-0.19432,-0.13729,-0.00493,-0.13399,-0.08850,0.16202,-0.14419,-0.04522,-0.01319,-0.16553,0.02939,0.06128,-0.07295,-0.31507
-0.29496,-0.24747,0.04893,-0.21637,-0.00257,-0.27876,-0.02040,-0.17988,0.17006,0.05266,-0.27652,-0.41496,-0.17777,0.11828,-0.06773,0.05124,-0.26336,-0.25169,0.16585,0.01778,-0.20715,-0.09609,0.01353,0.12871,-0.00615,-0.10118,0.11023,-0.12015,-0.20536,-0.15877,-0.15330,-0.30911,-0.09312,-0.15279,-0.08957,-0.11784,-0.25272,-0.04283,-0.08679,-0.07836,0.17633,-0.18694,-0.30942,-0.20840,-0.12580,-0.06348,-0.02463,-0.12310,-0.25331,0.11210,-0.19296,-0.23772,-0.43475,-0.06684,0.01916,0.17022,-0.05033,-0.27453,-0.04674,0.15271,0.09486,-0.21506,-0.11693,-0.18645,0.15588,-0.00351,-0.52246,-0.26029,-0.12269,-0.22395,-0.04736,0.00796,-0.07487,-0.07753,-0.35283,-0.25587,-0.26474,-0.21895,-0.10801,-0.21601,-0.40019,-0.10223,-0.20808,-0.12703,0.13992,0.02116,0.22233,0.06324,-0.20165,-0.11441,-0.25889,-0.28206,-0.22211,-0.08324,-0.20775,-0.07471,0.07401,-0.32153,0.02191,-0.15590
-0.25000,-0.19584,-0.92323,0.03044,-0.35442,-0.10144,-0.76609,-0.26765,-0.41219,-0.32655,0.25749,-0.07184,-0.03096,-0.42650,-0.34931,-0.39500,-0.37220,0.02937,-0.53309,-0.03107,-0.16570,-0.12786,-0.71256,0.26407,-0.26085,-0.03445,-0.58253,-0.05201,-0.18377,-0.15821,-0.66686,-0.06061,-0.28753,-0.02612,-0.22304,-0.21543,-0.13775,-0.17848,-0.46217,-0.24429,-0.65507,0.16677,-0.08152,-0.06747,-0.19960,0.04987,-0.23554,-0.45003,-0.20597,-0.64381,0.02398,-0.33449,-0.00829,0.05664,-0.61602,-0.24649,0.17996,-0.18890,-0.29984,-0.44271,-0.50598,-0.38224,-0.46203,-0.03172,-0.32161,-0.69304,-0.16975,-0.41479,-0.60405,-0.22046,-0.20732,-0.41090,-0.24627,0.19165,-0.04415,-0.36736,-0.31273,-0.20831,-0.26785,-0.14419,-0.06288,0.00931,-0.16518,-0.23952,-0.39847,-0.22048,-0.65362,-0.45919,0.18861,-0.24403,0.11054,0.22292,-0.06516,-0.29762,-0.23564,-0.26291,-0.43520,-0.22536,0.05033,-0.07867
0.04434,-0.24485,-0.03815,-0.05358,-0.14002,-0.05678,-0.26431,-0.03251,-0.33237,-0.05955,-0.22717,-0.05818,-0.04184,-0.13299,-0.07490,-0.09927,-0.10688,0.10120,-0.09688,-0.05476,-0.19101,-0.16153,-0.41975,-0.05799,-0.16300,-0.19913,-0.12686,-0.22074,-0.18688,-0.10837,-0.06714,-0.05737,-0.21180,0.00277,-0.10671,-0.09833,-0.11552,-0.00084,-0.01587,-0.07016,-0.05965,-0.09120,-0.10489,-0.03310,-0.15998,-0.06035,-0.09296,-0.33079,-0.17072,-0.50955,-0.16189,0.05811,-0.15502,-0.01180,-0.05183,-0.17376,0.00470,-0.20406,-0.15620,-0.14086,-0.36535,-0.18244,-0.12984,-0.12488,-0.14164,-0.20260,-0.03493,-0.27055,-0.26365,-0.14055,-0.17023,-0.07672,-0.15023,0.02323,-0.05455,-0.23522,0.07307,-0.12827,-0.13176,-0.25498,-0.05644,-0.20564,-0.18518,-0.18056,-0.37789,-0.16401,-0.27577,-0.13285,-0.04502,-0.07997,-0.10744,-0.13866,-0.26191,-0.13190,-0.21428,-0.21549,0.00359,-0.00479,-0.09984,-0.00759
0.46307,-0.05851,0.45379,-0.23963,0.24074,0.15964,0.31880,0.03257,-0.03896,-0.09561,-0.52441,-0.89949,0.51712,-0.29447,-0.33860,0.34817,-0.07764,-0.47591,0.17062,0.10415,0.26205,0.49987,-0.76921,-0.59340,-0.39700,-0.31964,-0.91548,-0.69252,-0.44523,0.11051,0.20152,0.99561,-0.63032,-0.13057,-0.29389,-0.34819,0.00167,-0.04930,0.19072,-0.40510,0.11510,-0.23526,-0.07074,-0.24808,-0.47679,-0.39908,0.00577,0.38144,0.13325,-0.38127,0.08317,0.71634,0.17750,-0.42303,0.28517,0.40519,-0.52825,0.14884,-0.41929,-0.08499,-0.36320,-0.35482,0.13263,-0.35446,0.14352,0.15506,0.10808,0.05516,-0.36240,-0.12039,-0.29450,-0.11046,-0.08814,-0.77876,0.50601,-0.19664,-0.61124,0.38251,-0.31389,-0.62063,0.28510,-0.37337,-0.04229,-0.21995,-1.12163,-0.02471,0.14218,0.37548,-0.36073,0.10343,0.39077,-1.11369,-0.79769,0.02473,-0.02588,-0.19864,-0.01844,0.46180,0.04380,0.49191
-0.20244,-0.18509,-0.05928,-0.18502,-0.07522,-0.05622,-0.11525,-0.16202,-0.14441,-0.03114,-0.08620,-0.32293,-0.11900,-0.01897,-0.07430,-0.09508,-0.19180,-0.40438,0.18421,-0.11866,-0.10558,-0.09890,-0.10231,-0.06620,-0.22207,-0.19118,-0.05133,-0.06205,-0.16836,-0.11976,-0.01087,-0.01869,-0.07758,-0.24969,-0.08832,0.03002,-0.17593,-0.06568,0.15134,0.00007,0.14045,-0.12913,-0.08895,0.01457,-0.30685,-0.04609,0.07202,-0.08934,-0.32375,-0.07128,-0.01914,-0.15808,-0.15851,-0.20200,-0.06443,-0.01445,-0.15621,-0.16795,0.14017,-0.05945,-0.12408,-0.06499,-0.09972,-0.16329,0.00335,0.06711,-0.35866,-0.14612,-0.05001,-0.32392,-0.18893,0.05653,-0.12832,-0.01558,-0.25063,-0.29879,-0.17623,-0.21803,-0.21991,-0.17437,-0.27312,-0.10084,-0.10719,0.02921,-0.20239,-0.07416,-0.13552,-0.02064,-0.30340,-0.19685,-0.14704,-0.23001,-0.26050,-0.23330,-0.01521,-0.13332,-0.28709,-0.27975,-0.07037,0.05107
0.26474,-0.13240,-0.27338,-0.24927,0.16607,0.35826,-0.70141,-0.34569,-0.26243,-0.28039,0.09527,-0.34510,0.48763,-0.65501,-0.14334,0.38957,0.07163,0.00850,-0.57286,0.55121,0.30944,0.61742,-0.90984,-0.06850,-0.59187,-0.35372,-1.03625,-0.34429,-0.23171,0.30888,-0.33867,0.64413,-0.37487,-0.29969,-0.23926,-0.14360,0.29358,0.21643,-0.07941,-0.28834,-0.62971,-0.07728,-0.06962,-0.18803,-0.49254,0.07138,-0.29430,-0.15325,-0.09091,-0.76166,0.29806,0.34072,0.72110,-0.19621,-0.41458,0.48760,-0.22858,-0.09979,-0.36226,-0.55550,-0.55636,-0.27957,-0.20329,-0.11415,-0.57732,-0.47105,0.11065,-0.22947,-0.53863,0.09345,-0.24877,0.04171,-0.47237,-0.57722,0.45566,-0.10969,-0.55001,0.20537,0.05791,-0.23532,-0.05361,-0.47912,-0.02919,-0.04074,-0.83631,-0.05495,-0.53930,0.17928,-0.17573,0.05981,0.22066,-0.38770,-0.19636,-0.05200,-0.24105,-0.30840,-0.13987,0.03286,0.18724,0.46647
-0.10478,-0.13825,1.25633,-0.37380,0.32879,0.07223,0.78929,0.07620,0.19906,0.01416,-0.82102,-1.06220,0.07437,0.53721,-0.14308,0.26815,-0.13169,-1.25866,0.90331,-0.36554,-0.30822,0.21942,0.25148,-0.25288,-0.09814,-0.56271,-0.30926,-0.63713,-0.69019,-0.03455,1.17922,0.36834,-0.56063,0.01750,-0.16872,-0.30454,-0.66776,-0.16699,0.41154,-0.05349,0.77258,-0.54546,-0.49790,-0.17078,-0.50744,-0.36519,0.06226,0.54555,-0.53732,0.83024,-0.37914,0.32906,-0.94902,-0.62606,0.50452,0.15246,-0.56809,-0.07400,0.24707,0.67552,-0.04498,0.21150,0.52748,-0.32682,0.66738,0.70781,-0.65938,0.28178,0.23902,-0.33688,0.11670,-0.17026,-0.18929,-0.99492,-0.11452,-0.02904,-0.70295,-0.00318,-0.16477,-0.67771,-0.36652,-0.51959,-0.12324,-0.16522,-1.18780,0.21464,0.38156,0.45813,-0.56770,-0.19783,-0.21571,-1.53335,-0.99701,0.47339,-0.12867,0.01852,0.08223,-0.47259,-0.15776,-0.04391
