0.00185,-0.39180,-0.01035,-0.02278,0.06625,0.02697,-0.22337,0.20086,0.14658,0.05366,-0.11466,-0.01109,0.14626,0.01389,0.08048,0.28198,0.05983,-0.07183,-0.02292,0.17219,-0.50796,-0.09144,-0.53835,-1.00737,-0.21196,0.15426,0.10680,0.13527,0.24413,0.23856,-0.07952,-0.07144,0.01925,0.31991,-0.15977,-0.50901,0.02500,0.35157,0.10153,0.04934,-0.20520,-0.03829,0.33943,0.09868,0.02256,0.22043,0.22217,0.22301,-0.30042,0.02559,-0.08247,0.03505,0.27547,-0.11030,0.09334,0.09323,-0.12281,0.35691,-0.10926,0.16450,-0.00393,-0.25923,0.05299,0.23995,0.19331,-0.24422,-0.01849,0.28838,0.36551,0.21552,-0.71509,-0.40459,-0.15251,0.19006,0.00235,0.20851,-0.18195,-0.01784,0.17226,0.04572,0.16468,0.03989,0.20330,0.15820,0.08210,-0.02195,-0.27747,-0.89519,0.13378,0.08289,-0.37197,-0.00854,0.09720,0.09898,0.48289,-0.38565,-0.31613,-0.12303,-0.75882,0.06304
0.17835,0.22033,0.09501,-0.06909,-0.34147,-0.00317,-0.09845,-0.06868,-0.03783,-0.09597,-0.19907,0.05944,-0.12394,0.04374,-0.01220,-0.08424,-0.05607,0.25185,-0.68082,-0.16445,-0.96155,0.16322,-1.02772,0.56172,0.16275,-0.19610,-0.05440,-0.19994,-0.01353,0.58071,-0.18503,0.06264,-0.01742,-0.04358,-0.37668,-0.53321,-0.13546,0.01017,-0.11243,0.30576,0.09752,-0.08075,0.08075,0.05931,-0.09460,-0.09488,-0.07462,-0.00622,0.03073,0.06325,-0.07460,-0.11286,-0.13357,0.13107,-0.02325,0.00924,0.00881,0.04202,0.15449,-0.06304,-0.06089,-0.05083,-0.01630,-0.21691,-0.11958,-0.19278,-0.08224,-0.43334,-0.44645,-0.02462,-0.84437,0.22717,-0.08168,-0.02194,-0.19610,0.05380,-0.09525,-0.04114,0.07062,-0.31133,-0.24471,0.01155,0.08254,-0.02900,-0.28846,-0.40098,-0.06918,0.80720,0.04378,-0.12993,-0.14850,0.15259,-0.25846,-0.17764,-0.90269,-0.57720,-0.11383,-0.06269,-1.54124,-0.17375
-0.01988,-0.39133,-0.06839,-0.22098,-0.30050,0.26920,-0.02648,0.17952,0.14084,-0.14291,0.19108,0.17769,-0.30995,-0.24158,-0.02867,0.10183,-0.06191,-0.10664,-0.58319,0.09774,0.19975,0.05214,0.14262,0.36913,-0.02817,0.27638,0.07044,0.30185,0.03799,-0.97626,0.30410,-0.25249,-0.04310,-0.01009,0.38579,0.40789,0.10946,-0.03298,0.28373,-0.16239,-0.11389,0.40416,0.07400,0.04777,-0.26639,0.21366,0.02167,0.31938,0.33802,-0.03372,-0.19160,0.37316,-0.15513,0.12804,-0.15292,0.01969,-0.36425,0.25358,-0.20055,0.12592,0.00457,0.02522,0.01966,-0.02005,0.01930,-0.30136,0.02042,-1.19610,-0.65411,0.01759,0.68893,-0.14068,-0.10586,0.16809,-0.30405,-0.03678,-0.21641,-0.21200,0.07187,-0.35828,-0.10548,0.08172,0.18786,-0.11775,-0.18436,-0.53161,0.07205,0.66157,0.17407,-0.25333,0.02464,-0.61859,0.11006,0.08509,-0.71726,0.38138,-0.16764,0.03955,0.95334,0.28120
-0.01129,-0.07298,-0.15836,-0.65484,-0.18801,-0.06615,-0.32610,-0.24054,-0.20217,0.23989,-0.16976,-0.22934,-0.30072,-0.14462,-0.13754,0.01657,-0.45471,0.09538,0.19328,-0.05028,0.12076,0.12350,0.92699,-0.36430,-0.18089,-0.08408,-0.22957,0.01954,-0.09425,-0.84544,0.10759,-0.12543,-0.09662,-0.07974,-0.07737,-0.23668,-0.00878,-0.15613,-0.06961,-0.04752,-0.05593,0.01364,0.05611,-0.11082,-0.23004,-0.15902,-0.27912,-0.13253,-0.46785,-0.05589,-0.36281,-0.21097,-0.15241,-0.00365,-0.30934,0.00692,-0.62927,-0.12581,-0.20506,0.19205,-0.00650,-0.26473,-0.57941,-0.00362,0.00896,-0.28673,-0.39342,0.13244,0.62867,-0.29751,-0.16157,-0.06224,-0.23166,-0.05882,-0.23574,-0.34657,-0.17343,-0.35936,0.06699,-0.11496,-0.29890,-0.08184,-0.04619,-0.07757,0.02050,-0.17363,-0.05359,-0.21682,-0.18913,-0.27937,-0.44640,-0.94089,-0.00942,-0.33600,0.41728,-0.09032,-0.22670,-0.20117,-0.14834,-0.02276
