-0.57721,0.14568,-0.85745,-1.23350,-1.07648,-0.76328,-1.04103,-1.17689,-0.55676,-0.89963,-1.09867,-1.09249,-1.35407,-1.14811,-1.34759,-0.93725,-0.34312,-0.34209,-0.55583,-0.33408,-0.53890,-0.46091,-0.94112,-0.36029,-0.24388,-1.26399,-0.88448,-0.55495,-0.48764,-0.66270,-0.66792,-0.44443,-0.72197,-0.33935,-0.77881,-0.67411,-1.37911,-0.91036,-0.72592,-0.88688,-0.90514,-0.89095,-1.39557,-1.11828,-1.16569,-0.71980,-0.93667,-1.12066,-0.75190,-0.52973,-0.69721,-0.96827,-0.65458,-0.37978,-0.48342,-0.52070,-1.15582,-0.74132,-0.44321,-0.37132,-0.29580,-0.38338,-0.74001,-0.63870
0.37339,0.01661,-1.49046,-1.91696,-0.58613,-0.62630,-1.08997,-1.80117,-0.70468,-1.09550,-1.52783,-1.61311,-0.78967,-0.83472,-1.30063,-1.56885,0.19990,-0.51078,-0.60749,-0.86280,-0.40227,-0.63751,-0.96136,-0.78443,-0.80217,-1.06927,-1.58325,-1.22277,-0.81485,-1.48212,-1.33372,-0.86845,-1.08722,-1.00665,-1.31184,-0.91374,-0.93444,-0.88759,-1.67241,-1.25697,-1.12536,-1.63476,-1.73312,-1.56199,-1.28442,-1.33350,-1.32743,-1.39603,-1.28400,-1.18602,-1.22050,-1.33137,-0.94193,-1.01809,-0.44890,-0.68576,-1.60699,-1.32591,-0.66799,-0.81027,-1.27070,-0.93990,-1.07329,-1.07925
-0.69743,-1.12517,-1.77630,-1.76586,-0.69194,-0.80795,-0.87046,-1.37882,-0.42131,-0.75285,-0.96150,-1.33966,0.17887,0.27375,-0.63779,-1.17008,-0.44147,-0.41798,-0.65850,-0.84493,-0.41738,-0.48229,-0.71498,-0.80495,-0.48374,-0.57939,-1.02134,-0.62988,-0.47704,-0.81352,-1.15059,-0.76568,-0.63791,-0.99602,-1.20059,-0.68369,-0.77951,-1.19664,-1.31862,-0.74488,-1.14095,-1.39400,-1.27039,-1.36153,-1.29429,-0.92403,-0.86584,-1.19297,-1.14917,-1.13329,-1.53371,-1.09760,-0.69358,-0.38837,-0.65656,-0.34090,-0.60251,-0.75329,-0.89001,-0.50466,-0.71110,-0.75311,-0.81504,-0.62374
-0.38047,-0.65966,-1.26308,-1.73972,-0.47639,-0.68580,-1.04744,-1.31213,-0.48892,-0.76102,-1.16009,-1.53076,-0.03957,-0.38253,-0.85873,-1.22382,-0.21908,-0.64630,-0.62673,-0.65800,-0.52650,-0.37384,-0.51683,-0.55549,-0.41466,-0.70965,-0.77769,-0.71537,-0.45272,-0.37989,-0.81556,-0.68830,-0.93176,-0.87791,-0.89055,-0.85233,-0.58194,-0.51126,-1.18161,-0.78662,-0.83720,-1.18371,-1.29372,-1.06331,-0.94259,-1.17630,-0.77553,-1.03926,-1.34960,-1.01596,-0.94449,-1.04055,-0.60366,-0.68128,-0.58246,-0.29625,-0.72396,-0.67679,-0.50025,-0.37027,-0.78066,-0.68773,-0.92552,-0.69062
-0.61519,-1.03434,-1.29003,-1.58517,-0.42803,-0.72698,-0.86703,-1.13045,-0.55865,-0.71085,-1.20667,-1.15403,0.03794,-0.27298,-0.61726,-0.88611,-0.36569,-0.33724,-0.58570,-0.70201,-0.50030,-0.42752,-0.48761,-0.46001,-0.51196,-0.49652,-0.83569,-0.59937,-0.32817,-0.69863,-0.73268,-0.62380,-0.55209,-0.87235,-0.99095,-0.49690,-0.46946,-0.63596,-0.92773,-0.79137,-0.96739,-1.00130,-1.18094,-0.94211,-1.09703,-0.73917,-0.80769,-1.13238,-1.04315,-0.92246,-0.86960,-1.06520,-0.63959,-0.56220,-0.59349,-0.35588,-0.25923,-0.57847,-0.65440,-0.46098,-0.73543,-0.60937,-0.63723,-0.39054
-0.42350,-0.54519,-1.31312,-1.44821,-0.45471,-0.80089,-1.26900,-1.58939,-0.27866,-0.84872,-1.14542,-1.49273,-0.28851,-0.51941,-0.99513,-1.36234,-0.38440,-0.31472,-0.50207,-0.53640,-0.50868,-0.50774,-0.74092,-0.60615,-0.65109,-0.97654,-1.01161,-0.86535,-0.40914,-1.00359,-1.23728,-0.75669,-0.70037,-0.83845,-1.12445,-0.82466,-0.85578,-1.09800,-1.18541,-0.73860,-0.96363,-1.00398,-1.40095,-1.30585,-1.16167,-1.19476,-1.14863,-1.19050,-1.31420,-0.90890,-0.93070,-1.16662,-0.74805,-0.56185,-0.44484,-0.40657,-1.05015,-0.74264,-0.69292,-0.73339,-0.75519,-0.69734,-0.90129,-0.75835
-2.99320,-2.50188,-0.37640,0.10879,-0.52591,-1.40549,-0.63321,-0.07575,-0.40999,-0.47088,-0.19975,-0.28387,-0.36363,0.05869,-0.00808,0.15454,-1.43433,-0.21092,0.26816,-0.34570,-0.16378,0.25202,-0.19272,0.12449,0.39877,0.37992,0.64261,1.06529,0.56838,1.71809,1.51409,0.48608,0.08680,1.20325,1.54969,1.16757,0.12904,1.09731,2.31898,1.24457,0.23169,-0.08992,0.06141,0.34363,-0.15173,0.02888,0.36776,0.14366,-0.08129,0.28002,0.19213,-0.33435,0.94243,-0.36360,-0.56729,0.10426,1.50830,1.20801,-0.00644,0.48181,-0.00369,0.55070,0.64409,0.55395
-1.03845,-1.60353,-1.79693,-1.64204,-0.39662,-0.98937,-0.68000,-1.21139,-0.26758,-0.44950,-0.86801,-1.08780,1.10475,0.97068,0.05279,-0.82337,-0.52532,-0.70903,-0.47209,-0.55585,-0.07750,-0.38736,-0.36396,-0.30644,-0.51619,-0.43200,-0.75102,-0.54134,-0.28329,-0.70013,-0.85673,-0.77344,-0.45797,-0.95965,-0.94784,-0.66687,-0.78174,-1.22357,-1.14435,-0.61340,-0.87158,-1.29983,-1.24070,-0.88293,-0.94416,-0.76594,-0.97551,-1.18562,-1.08118,-1.07080,-1.16231,-0.91980,-0.36501,-0.35588,-0.44688,-0.20474,0.03022,-0.38288,-0.50967,-0.60053,-0.76174,-0.78050,-0.44357,-0.42476
-0.73785,-0.16902,-0.27366,-0.80400,-0.72090,-0.47974,-1.00506,-0.64054,-0.80677,-1.07319,-0.92687,-0.52403,-1.29557,-1.16134,-0.75778,-0.42154,0.02713,-0.07343,-0.24915,-0.45916,-0.46910,-0.41702,-0.58580,-0.39064,-0.32288,-0.30445,-0.56727,-0.44810,-0.29574,-0.04265,-0.03154,-0.16066,-0.87623,-0.21072,-0.08241,-0.15545,-0.52400,-0.19933,-0.12604,-0.06525,-0.71917,-0.76716,-0.52804,-0.85336,-0.48900,-0.57055,-0.51231,-0.48757,-0.27560,-0.49663,-0.33625,-0.51344,-0.38653,-0.39253,-0.29750,-0.42568,-0.60179,-0.14202,-0.52153,-0.19457,-0.23430,-0.28964,-0.22786,-0.34999
0.00118,-0.26712,-1.43346,-1.75454,-0.53674,-0.74828,-1.42029,-1.63625,-0.76222,-1.23982,-1.38792,-1.34679,-0.59942,-0.85432,-1.18566,-1.59413,-0.30530,-0.28998,-0.72707,-0.88086,-0.61870,-0.61574,-1.12852,-0.38390,-0.69292,-0.96349,-0.94148,-1.07977,-0.86833,-1.25329,-1.28317,-0.84436,-1.12476,-1.08311,-1.44994,-1.18745,-0.99862,-1.12959,-1.47248,-1.06346,-1.16670,-1.37967,-1.66973,-1.38289,-1.42389,-1.30921,-1.22384,-1.47345,-1.20829,-1.04662,-1.35540,-1.25190,-0.94765,-0.82443,-0.47803,-0.41245,-1.34439,-1.18370,-0.63286,-0.64967,-1.00306,-0.68859,-1.02052,-0.87086
-2.06965,-1.77470,-0.64086,-0.17412,-0.53639,-1.14074,-0.88349,-0.14460,-0.96948,-0.23879,-0.30549,-0.30845,-1.30814,-0.75808,-0.31579,-0.14802,-1.12906,-0.10309,0.35308,-0.20024,-0.20996,0.41512,-0.23227,0.01026,0.27479,-0.74992,0.23032,0.27993,-0.39238,0.40931,0.89621,0.39582,-0.48597,0.36973,0.96184,0.67203,-0.77718,-0.32766,1.10324,0.76339,-0.34938,-0.46220,-0.33467,0.12182,-0.49193,-0.32216,0.06135,0.00911,-0.03558,0.23016,0.61569,0.06402,0.40890,-0.20432,-0.06833,-0.03851,0.57963,0.42042,0.14608,0.34949,0.11054,0.39008,0.95187,0.45446
-2.53642,-1.69124,-0.27400,-0.00198,-0.73982,-1.27131,-0.83359,0.06186,-0.98950,-0.65390,-0.16290,-0.07292,-1.32259,-0.83282,-0.16243,0.26676,-1.51531,-0.18209,0.19857,-0.05097,-0.25382,0.04233,-0.34543,-0.10122,0.16771,-0.61742,0.70416,0.59259,0.40210,1.21609,1.28830,0.63544,-0.16855,0.85210,1.17022,0.65910,-0.74450,0.62993,1.73629,0.87985,0.01557,-0.16700,-0.14331,-0.11244,-0.36355,-0.39221,-0.00957,0.18211,-0.27705,0.34578,0.39379,0.01123,0.36227,-0.28220,-0.36045,-0.39113,0.65148,0.64090,-0.20354,-0.04569,0.42192,0.60826,0.51892,0.16905
-0.52673,-1.07031,-1.52274,-1.66005,-0.65407,-1.05660,-0.86756,-1.39497,-0.52356,-0.88580,-1.31706,-1.32772,0.15959,0.02380,-0.53295,-1.31787,-0.62659,-0.80135,-0.67922,-0.67675,-0.32201,-0.60945,-0.48147,-0.44590,-0.44588,-0.47579,-0.63719,-0.82162,-0.47947,-0.97957,-1.10850,-0.67957,-1.08937,-1.10417,-1.30363,-0.81138,-0.56001,-1.16456,-1.14741,-1.04253,-1.00367,-1.27553,-1.66368,-1.42853,-1.04709,-1.09188,-1.16450,-1.06548,-0.99269,-1.06040,-1.15049,-0.98542,-0.55268,-0.80538,-0.67883,-0.21955,-0.62376,-0.57151,-0.43151,-0.47190,-0.63418,-0.80585,-0.62305,-0.72043
-2.10636,-2.17159,-0.85868,-0.04953,-0.08946,-0.94850,-0.62637,-0.12500,-0.56447,-0.29540,0.13456,-0.31412,-0.33630,-0.01277,0.03382,-0.12330,-0.67547,-0.25828,0.18595,-0.22806,-0.10995,0.07789,0.04705,-0.16029,0.17029,0.62583,0.28262,0.45190,-0.04625,0.93196,1.00191,0.30429,-0.17474,0.45571,0.94456,0.54798,0.06487,0.77289,1.15339,0.76103,-0.48526,-0.31729,-0.24201,0.10498,-0.08954,-0.54041,0.00778,0.10678,-0.16973,-0.22029,0.13616,-0.17229,0.38414,-0.10039,-0.38620,0.20028,0.95507,0.86456,-0.16669,0.05593,0.17553,0.33812,0.49231,0.27365
-0.04359,-0.32067,-1.58109,-1.90252,-0.70977,-0.87896,-1.32399,-1.59142,-0.52954,-1.10563,-1.34456,-1.33873,-0.49300,-0.87895,-1.17510,-1.57284,-0.46355,-0.51690,-0.58995,-0.47274,-0.46884,-0.66591,-0.64552,-0.52444,-0.65217,-1.27778,-1.09321,-1.05230,-0.90323,-1.17645,-0.98889,-0.78320,-1.06405,-1.16728,-1.11640,-1.01646,-0.91416,-1.18392,-1.46986,-1.17114,-1.04096,-0.92442,-1.39043,-1.40032,-1.32521,-1.18655,-1.15134,-1.15793,-1.11996,-1.02250,-0.93082,-1.23671,-0.98275,-0.49878,-0.28620,-0.65775,-1.06094,-1.17163,-0.72021,-0.70779,-0.82545,-0.96633,-1.15963,-1.12118
0.18663,-0.38967,-1.64575,-1.85806,-0.71999,-0.66604,-1.17361,-1.64727,-0.71223,-1.10976,-1.32834,-1.83840,-0.66297,-0.78140,-1.06219,-1.65972,-0.26190,-0.41072,-1.01821,-0.78021,-0.51270,-0.73041,-0.95838,-0.47591,-0.88747,-1.05112,-1.12040,-1.15824,-1.16147,-1.26383,-1.41806,-0.92574,-0.96866,-1.31798,-1.38684,-1.02924,-0.71813,-1.23660,-1.61473,-1.03291,-1.22171,-1.56634,-1.91340,-1.21884,-1.58155,-1.22041,-1.32839,-1.56184,-1.35185,-1.24632,-1.24306,-1.26333,-1.00087,-0.76733,-0.57633,-0.64563,-1.33396,-1.18104,-0.78107,-0.92118,-0.92250,-0.76837,-1.14906,-0.73031
-1.92846,-1.75336,-0.35837,0.11988,-0.04183,-0.94852,-0.69070,-0.21243,-0.14544,-0.23572,-0.35623,-0.64172,-0.29068,-0.05598,-0.36478,-0.51610,-0.79599,-0.29263,0.14273,-0.42967,-0.15046,0.09212,-0.58356,-0.20938,0.08897,-0.13927,0.09474,0.62359,0.03118,0.85165,1.19824,0.55172,-0.32771,0.57214,1.16887,0.78472,0.00129,0.61170,1.28569,1.10907,-0.10753,-0.14847,-0.30157,0.43341,-0.20125,-0.77233,0.32712,-0.04848,-0.50649,0.53260,0.06570,-0.76920,0.44609,-0.30409,-0.36285,0.11834,0.73377,0.80907,-0.12035,0.45935,0.14332,0.47900,0.77685,0.46178
0.41262,-0.26048,-1.63856,-1.94964,-0.71155,-0.46391,-1.42842,-1.72337,-0.40358,-1.18231,-1.67099,-1.67091,-0.78636,-1.15879,-1.58466,-1.83694,-0.12396,-0.37841,-0.51092,-0.60828,-0.66148,-0.93438,-1.19505,-0.81008,-0.75203,-1.10233,-1.51457,-1.40526,-0.85456,-1.71199,-1.46933,-0.99484,-1.14980,-1.52800,-1.61030,-1.07204,-0.97170,-1.35640,-2.02357,-1.38369,-1.58031,-1.46173,-1.73651,-1.75852,-1.38149,-1.42377,-1.48039,-1.55188,-1.31519,-1.36452,-1.45293,-1.57972,-1.29998,-0.87806,-0.53820,-0.74701,-1.64262,-1.36416,-0.93191,-0.83999,-1.00611,-1.05894,-1.05554,-0.82757
-0.83134,-1.24369,-1.16381,-1.54072,-0.66006,-0.91488,-0.85306,-1.12521,-0.63939,-0.77118,-1.06093,-0.93414,-0.16792,0.09271,-0.15811,-0.82031,-0.57733,-0.21413,-0.42816,-0.61638,-0.50148,-0.34665,-0.41825,-0.20514,-0.35616,-0.64068,-0.48807,-0.60608,-0.43409,-0.51116,-0.58138,-0.47361,-0.40042,-0.64350,-0.82256,-0.75569,-0.75743,-0.98724,-0.82144,-0.66807,-0.81495,-1.09638,-0.80887,-1.07662,-0.95049,-0.88458,-0.79648,-0.98320,-0.72714,-0.83643,-0.73510,-0.81647,-0.44534,-0.35424,-0.38872,-0.11846,-0.40901,-0.09682,-0.62497,-0.38196,-0.60349,-0.40551,-0.58874,-0.32907
-1.32106,-0.24914,0.06916,-0.67381,-1.33405,-1.00261,-1.20055,-0.80820,-0.91716,-0.95968,-1.24497,-0.74459,-1.84906,-1.57027,-0.92465,-0.49377,-0.94621,-0.01870,-0.32847,-0.44786,-0.53068,-0.16931,-0.52853,-0.65887,0.02198,-1.26663,-0.29083,-0.48492,-0.38776,0.35266,0.12886,-0.02574,-0.52603,0.22523,0.48445,0.11453,-1.21576,-0.30535,0.33803,-0.06563,-0.31747,-0.46859,-0.87559,-0.72321,-0.50152,-0.65773,-0.46964,-0.66991,-0.60367,0.37823,-0.06288,-0.60672,-0.03856,-0.37700,-0.78049,-0.53335,-0.71942,-0.46521,-0.20025,-0.19290,0.02160,0.16951,-0.13846,-0.30694
1.03869,0.01027,-1.60735,-2.16100,-0.63992,-0.47030,-1.48232,-1.69477,-0.78651,-1.35264,-1.50465,-1.71852,-0.91127,-1.41476,-1.65953,-1.73915,0.36757,-0.51910,-0.75173,-0.92567,-0.68403,-0.78038,-1.26115,-0.83103,-0.84758,-1.10506,-1.94498,-1.37843,-1.23375,-1.84090,-1.87995,-1.03051,-1.33662,-1.45311,-1.58504,-1.08781,-1.02277,-1.15893,-2.06907,-1.30761,-1.55848,-1.68076,-1.71154,-1.81858,-1.71336,-1.35209,-1.32841,-1.54128,-1.51945,-1.32585,-1.30172,-1.53436,-1.39559,-0.81462,-0.58898,-0.73112,-1.74321,-1.43191,-0.74406,-1.17909,-1.16317,-1.05205,-1.23820,-1.11149
-1.36708,-0.54626,0.38647,-0.06808,-0.77216,-0.56296,-0.96713,-0.21805,-0.81878,-0.56591,-0.69688,-0.20370,-2.40175,-1.94098,-0.80629,-0.31151,-0.62707,0.10531,0.18702,-0.32336,-0.72600,-0.25754,-0.45571,-0.58687,-0.22736,-1.00268,0.24752,-0.27603,-0.01142,0.25367,1.11117,0.34831,-0.72314,0.32327,0.69655,0.33709,-1.00033,-0.13018,0.95359,0.32549,-0.55645,-0.40914,-0.20012,-0.16279,-0.24566,-0.53675,0.03180,-0.01096,-0.21218,0.09262,0.61750,-0.04668,0.12683,-0.07158,-0.08019,-0.35694,-0.10974,0.20023,0.18347,0.36546,0.35395,0.57140,0.60277,-0.13452
-0.76635,-0.02435,0.34755,-0.09778,-0.61347,-0.27928,-0.72624,-0.54366,-0.58483,-0.87304,-0.90072,-0.30031,-1.92896,-1.91261,-0.88589,-0.06970,0.09670,0.23057,-0.04033,-0.20834,-0.69082,-0.17163,-0.57110,-0.50267,-0.36996,-0.17756,-0.27626,-0.37390,0.08555,0.60924,0.65132,0.33015,-0.74801,-0.12031,0.84827,-0.01308,-0.55693,0.55746,0.67734,-0.02466,-0.55691,-0.19103,-0.20030,-0.13766,-0.15038,-0.16059,0.00766,-0.20753,-0.29649,0.04600,0.20910,-0.20019,-0.22714,-0.44779,-0.08652,-0.42323,-0.56933,0.08431,-0.05920,-0.25325,-0.15539,0.21601,0.29770,-0.32617
-0.45418,-0.70085,-1.71952,-1.75330,-0.73452,-0.81093,-1.25041,-1.61652,-0.72459,-0.57554,-1.07746,-1.28001,0.00375,-0.02040,-0.67547,-1.23339,-0.46303,-0.57524,-0.52010,-0.80513,-0.52890,-0.81998,-0.52555,-0.11051,-0.47281,-0.82115,-0.88870,-0.80131,-0.69588,-0.84958,-1.00334,-0.61225,-0.61985,-0.88762,-1.06380,-0.89606,-0.81511,-1.09809,-1.20554,-1.01783,-0.87056,-1.18379,-1.34096,-1.18565,-1.28338,-1.05683,-0.94148,-1.35180,-1.17596,-0.71039,-1.17364,-1.04798,-0.94972,-0.69521,-0.48564,-0.64129,-0.51577,-0.70661,-0.77308,-0.73563,-0.58630,-0.75528,-0.92969,-0.74170
-0.80716,-0.31245,-0.18442,-0.26859,-0.56309,-0.61079,-0.97396,-0.53308,-0.34223,-0.83811,-0.58208,-0.72475,-1.35739,-1.40722,-1.07819,-0.63355,-0.20623,0.19149,-0.29688,-0.37449,-0.47858,-0.35557,-0.71783,-0.65031,-0.22329,-0.44704,-0.27202,-0.18353,-0.06705,0.47542,0.44145,0.03400,-0.70826,-0.20524,0.31789,-0.15262,-0.77314,0.20178,0.20406,-0.14157,-0.63363,-0.23778,-0.51582,-0.43925,-0.49379,-0.50190,-0.35252,-0.72983,-0.65000,0.18510,-0.02593,-0.50725,-0.09145,-0.38162,-0.24825,-0.32676,-0.50644,-0.21785,0.03841,-0.27313,-0.28873,-0.09903,0.02442,-0.11346
-0.71394,-1.45605,-1.95874,-1.95961,-0.68880,-1.12074,-1.20321,-1.67596,-0.21538,-0.83538,-1.07298,-1.38011,0.95736,0.54750,-0.32809,-0.99903,-0.35527,-0.76296,-0.36384,-0.83588,-0.23953,-0.55221,-0.62712,-0.25214,-0.66883,-0.06749,-0.83742,-1.16609,-0.54092,-1.20489,-1.17333,-0.91316,-0.82605,-1.13360,-1.52566,-0.74020,-1.00055,-1.24734,-1.62566,-1.12905,-1.02524,-1.41642,-1.48603,-1.36051,-1.29863,-1.13389,-1.43735,-1.20402,-0.96613,-1.07995,-1.49665,-0.69691,-0.69670,-0.29443,-0.26804,-0.35048,-0.45914,-0.51164,-0.65984,-0.78741,-0.78998,-0.98053,-1.25830,-0.85088
0.19200,-0.14596,-1.49854,-1.83442,-0.79212,-0.81097,-1.25978,-1.68489,-0.41698,-1.06302,-1.54204,-1.58340,-0.35994,-0.91154,-1.34251,-1.48415,0.04577,-0.65884,-0.97039,-0.76815,-0.88152,-0.71654,-1.00208,-0.88953,-0.86304,-1.27716,-1.23111,-1.18413,-0.99434,-1.61509,-1.44500,-0.76960,-1.18797,-1.38455,-1.50235,-1.23599,-0.86513,-1.33154,-1.69503,-1.12682,-1.48196,-1.50884,-1.84920,-1.41149,-1.37145,-1.24022,-1.27985,-1.80856,-1.57991,-0.93646,-1.30147,-1.31101,-1.13649,-0.61323,-0.48036,-0.58812,-1.25613,-1.13842,-0.78586,-0.93756,-0.77407,-1.05410,-1.04438,-0.88896
